"","c4_list","d2_list","d3_list"
"253",0.999012348329705,5.64865219240957,0.55398827810534
"254",0.999016234788806,5.6511952008174,0.5537967681747
"255",0.999020090780695,5.65372728669392,0.553606189312549
"256",0.999023916663132,5.65624854000622,0.553416533310555
"257",0.999027712786478,5.6587590496303,0.553227792065057
"258",0.999031479497161,5.66125890336858,0.553039957574824
"259",0.999035217135453,5.66374818796698,0.552853021939476
"260",0.999038926036805,5.66622698913171,0.55266697735774
"261",0.999042606531175,5.66869539154561,0.55248181612595
"262",0.999046258943903,5.67115347888433,0.552297530636336
"263",0.999049883594814,5.67360133383208,0.552114113375553
"264",0.999053480799761,5.67603903809714,0.55193155692295
"265",0.999057050868847,5.67846667242688,0.551749853949799
"266",0.99906059410789,5.68088431662294,0.551568997216694
"267",0.999064110818758,5.68329204955559,0.551388979572934
"268",0.999067601297717,5.68568994917815,0.55120979395485
"269",0.999071065837591,5.68807809254108,0.551031433384201
"270",0.999074504726047,5.69045655580551,0.550853890967925
"271",0.999077918247337,5.69282541425716,0.550677159895071
"272",0.999081306680684,5.69518474231932,0.550501233436747
"273",0.999084670302107,5.69753461356597,0.550326104944381
"274",0.999088009382884,5.69987510073451,0.550151767848669
"275",0.999091324190542,5.70220627573836,0.54997821565823
"276",0.999094614988862,5.70452820967918,0.549805441958428
"277",0.999097882037796,5.70684097285903,0.549633440410119
"278",0.999101125593633,5.70914463479214,0.549462204748672
"279",0.999104345908622,5.71143926421667,0.549291728782533
"280",0.999107543231984,5.71372492910592,0.549122006392628
"281",0.999110717808538,5.71600169667979,0.548953031530636
"282",0.999113869880539,5.71826963341564,0.548784798218265
"283",0.999116999686676,5.72052880505922,0.548617300545878
"284",0.999120107461421,5.72277927663494,0.548450532672703
"285",0.999123193437116,5.72502111245685,0.548284488823811
"286",0.999126257842304,5.72725437613846,0.548119163290478
"287",0.999129300901661,5.72947913060294,0.547954550428907
"288",0.99913232283853,5.73169543809298,0.547790644659225
"289",0.999135323870987,5.73390336018048,0.547627440464517
"290",0.999138304216181,5.73610295777611,0.547464932389972
"291",0.999141264086495,5.73829429113863,0.547303115041904
"292",0.999144203692737,5.74047741988412,0.5471419830869
"293",0.999147123241865,5.74265240299501,0.54698153125094
"294",0.999150022938898,5.74481929882894,0.546821754318501
"295",0.999152902985296,5.74697816512758,0.546662647131501
"296",0.999155763580379,5.74912905902495,0.546504204589429
"297",0.99915860492012,5.75127203705618,0.54634642164707
"298",0.999161427198863,5.7534071551656,0.546189293314673
"299",0.999164230607273,5.75553446871488,0.546032814656946
"300",0.999167015334234,5.75765403249109,0.54587698079223
"301",0.999169781566215,5.75976590071453,0.545721786891757
"302",0.99917252948582,5.76187012704647,0.545567228179008
"303",0.999175259275414,5.76396676459674,0.545413299928752
"304",0.999177971112985,5.76605586593122,0.54525999746657
"305",0.999180665175598,5.76813748307917,0.545107316167952
"306",0.999183341637115,5.77021166754046,0.544955251457751
"307",0.999186000669983,5.77227847029268,0.544803798809364
"308",0.999188642442996,5.77433794179813,0.544652953744195
"309",0.999191267124471,5.77639013201072,0.544502711830519
"310",0.999193874879253,5.77843509038247,0.544353068684301
"311",0.999196465870786,5.7804728658706,0.544204019966403
"312",0.99919904026018,5.78250350694377,0.544055561383452
"313",0.99920159820649,5.78452706158854,0.543907688686781
"314",0.999204139866829,5.78654357731574,0.543760397671854
